Gene	SRR3471108	SRR3471109	SRR3471110	SRR3471111	SRR3471112	SRR3471113	SRR3471114	SRR3471115	SRR3471116
ENSMUSG00000108643	5.9594855	10.969613	5.4413896	1.9527792	5.2689457	4.4125004	6.000352	2.9706333	7.1483603
ENSMUSG00000108644	11.360166	11.813352	6.7936807	5.940954	17.525652	16.706352	29.234678	31.04256	24.401163
ENSMUSG00000108645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9735631
ENSMUSG00000108648	1.1612302	2.180844	0.0	1.0034393	1.0135309	0.8785528	0.9475444	0.9489704	0.9464477
ENSMUSG00000108650	2.0928543	0.67001843	3.30598	9.410538	16.550901	11.9396305	21.163195	18.793964	18.56033
ENSMUSG00000108652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9735652
ENSMUSG00000108655	29.441845	23.62856	16.689594	9.486926	8.830725	5.882465	9.871741	16.900166	9.0243
ENSMUSG00000108657	0.0	0.0	0.0	0.0	0.97024494	0.0	0.99889356	0.0	0.0
ENSMUSG00000108659	11.594106	14.879063	9.0906925	17.596767	11.314896	17.21566	20.2177	21.086014	11.864922
ENSMUSG00000108660	28.93214	17.287176	20.522377	21.82624	12.695676	9.762229	32.203434	23.2738	28.985739
ENSMUSG00000108661	0.0	0.0	0.0	1.945526	1.9072169	2.9690738	7.8450713	1.9624041	4.9329066
ENSMUSG00000108665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9761536	0.0
ENSMUSG00000108668	0.0	0.0	0.0	0.0	4.1314287	0.0	1.7483473	0.71484673	5.213039
ENSMUSG00000108669	0.0	0.0	0.93469286	0.0	3.6972735	1.0924879	5.8297415	2.8879995	9.688407
ENSMUSG00000108670	0.0	0.0	0.0	2.8856301	4.8731403	0.9664009	11.865429	1.9696597	6.9109287
ENSMUSG00000108671	25.770748	23.674105	19.153751	7.1176143	6.786307	8.530343	22.959528	27.025522	17.968988
ENSMUSG00000108672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9735622
ENSMUSG00000108674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7038465	1.1203026
ENSMUSG00000108675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000108676	1.0096161	1.0169529	0.0	2.0705333	0.0	0.0	5.911067	2.930371	1.9713143
ENSMUSG00000108677	0.0	0.0	0.0	0.0	0.0	0.0	1.9416795	3.8858006	1.964318
ENSMUSG00000108678	40.90782	45.807983	36.621223	15.497202	14.302274	6.177125	41.4061	42.95864	24.35365
ENSMUSG00000108683	3.0138252	9.921367	6.9828606	2.805932	2.035053	3.9983783	6.97751	5.096862	6.014629
ENSMUSG00000108685	27.779253	19.157455	18.599207	24.20079	20.748749	22.21643	27.24392	39.14932	25.551003
ENSMUSG00000108688	0.0	0.0	0.0	0.0	0.0	1.0080094	0.95022494	0.9447827	0.0
ENSMUSG00000108689	76.48355	66.23728	61.478664	84.65774	77.064964	54.84509	89.49744	90.29388	75.95244
ENSMUSG00000108693	5.17853	5.239064	4.8088436	3.9391491	3.971577	4.8467627	12.76437	10.752356	12.627476
ENSMUSG00000108695	0.0	0.0	0.0	0.0	0.0	0.0	1.8050313	0.0	1.0528284
ENSMUSG00000108697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000108701	21.174854	18.13447	18.036015	51.660873	39.242657	41.142807	49.278507	49.332054	42.431133
ENSMUSG00000108703	0.0	0.0	0.0	0.0	0.0	0.95029193	0.0	0.0	0.0
ENSMUSG00000108704	0.0	0.0	0.0	0.0	1.9547848	0.0	0.99150217	0.0	0.0
ENSMUSG00000108709	1.0336648	0.0	0.0	0.0	0.0	0.0	2.9354458	1.962858	1.9652212
ENSMUSG00000108711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000108713	27.282528	16.42117	18.619503	27.32257	24.625883	17.078758	50.199203	36.208355	31.086336
ENSMUSG00000108714	2.7868147	2.179538	0.0	1.0400132	1.7072703	1.1762273	0.0	0.0	0.0
ENSMUSG00000108717	10.23851	12.751951	13.573906	16.271532	19.256731	20.830925	32.07103	27.000248	25.18291
ENSMUSG00000108718	7.13971	3.1227398	8.195248	1.0046407	5.1848087	1.0157535	4.96801	5.0449643	3.9358385
ENSMUSG00000108719	0.0	0.0	0.0	0.0	0.0	0.95030135	0.0	0.0	0.0
ENSMUSG00000108720	2.0821798	1.0296156	2.14622	2.97355	0.0	0.0	2.8439689	1.904671	0.95238703
ENSMUSG00000108721	1.6888883	0.0	0.0	0.0	0.0	0.0	1.091804	1.8781973	0.0
ENSMUSG00000108722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.97356296
ENSMUSG00000108723	12.823275	18.566095	11.861609	10.376431	5.6626215	7.49025	17.694149	8.940452	14.579907
ENSMUSG00000108724	0.86534107	0.0	0.0	2.0025785	0.0	1.0485164	1.0064892	3.0239866	3.0551302
ENSMUSG00000108725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000108726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000108728	32.06048	24.235502	20.392456	37.352863	34.81347	26.348907	50.568073	47.784115	37.8786
ENSMUSG00000108732	16.721443	14.282852	16.36684	78.434204	63.652954	67.54357	109.14365	107.70636	87.23165
ENSMUSG00000108734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.97356296
ENSMUSG00000108736	22.628584	26.055082	14.570176	9.117671	18.520634	13.292351	12.133446	15.189079	10.23754
ENSMUSG00000108737	82.63886	85.83225	69.29929	84.168686	69.0988	53.59223	115.67536	113.55716	95.15895
ENSMUSG00000108738	317.38153	315.31235	225.7703	534.4787	518.38745	483.3079	696.64996	708.6181	534.05505
ENSMUSG00000108739	0.0	0.0	0.0	0.0	0.0	0.0	0.9627542	0.0	0.9856571
ENSMUSG00000108741	80.33181	92.935	69.09911	86.86605	96.8464	85.86173	145.70825	164.54991	130.05766
ENSMUSG00000108748	0.0	0.0	2.9803507	0.0	0.0	0.0	1.2543985	1.1527833	0.0
ENSMUSG00000108749	0.0	0.99821	0.0	3.0783246	0.81872827	1.0852568	3.010833	5.995547	1.0143244
ENSMUSG00000108750	45.608917	42.93053	25.813152	21.691484	15.636663	10.879362	26.156364	41.10375	31.243477
ENSMUSG00000108751	1.0510845	4.1842484	3.0213563	1.0206492	0.0	0.0	0.0	2.8105173	1.893809
ENSMUSG00000108752	218.91762	246.06647	178.39331	39.057877	42.792942	44.673035	121.01851	129.77228	135.2422
ENSMUSG00000108753	83.826645	82.74618	76.43714	79.039215	88.86346	98.930336	145.02211	154.37907	129.35593
ENSMUSG00000108754	3.881971	4.930327	3.1633532	11.773429	10.281653	7.090511	20.438135	17.9184	16.183475
ENSMUSG00000108756	39.80427	43.87559	31.51084	49.44863	59.22449	44.90048	110.02371	115.94984	78.164764
ENSMUSG00000108757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000108760	9.435559	5.3362617	6.6073833	6.4198275	4.4962535	5.8357573	6.84639	6.594861	4.933279
ENSMUSG00000108763	28.339743	25.545837	26.210127	30.39967	28.172277	19.764397	35.630394	35.84474	33.858025
ENSMUSG00000108766	13.391627	23.806692	14.339655	18.508162	15.851298	10.077288	19.244875	33.83627	12.472584
ENSMUSG00000108770	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000108771	8.797641	14.791299	5.079873	6.2476773	9.644356	5.815473	14.063577	13.439269	11.36192
ENSMUSG00000108773	2.0658	0.0	0.0	0.0	0.0	0.0	0.0	1.9902122	0.0
ENSMUSG00000108776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000108777	1.9040668	0.95157695	0.0	0.0	0.0	2.1311932	2.1148622	0.0	0.0
ENSMUSG00000108778	0.0	0.0	0.0	0.9689778	0.0	0.0	0.0	1.0020288	0.0
ENSMUSG00000108779	0.0	2.2393913	0.0	2.950841	0.0	1.0191708	3.0826442	3.036678	2.0658965
ENSMUSG00000108780	78.21214	80.6601	73.29084	32.541992	34.369392	24.898054	63.437336	50.751003	60.81809
ENSMUSG00000108781	0.0	0.0	0.9460931	0.0	0.0	0.0	0.9904302	0.0	0.9814834
ENSMUSG00000108782	0.0	1.1049716	0.0	0.0	0.0	0.0	0.0	1.838726	0.0
ENSMUSG00000108783	0.0	0.89669764	1.0744628	0.9983804	0.0	0.0	1.9837546	0.0	1.0044876
ENSMUSG00000108784	0.0	0.0	0.98619866	0.977302	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000108787	0.0	0.0	0.0	0.97397405	0.0	0.0	0.9787196	0.0	0.99012053
ENSMUSG00000108788	0.0	0.0	0.0	0.0	0.0	0.0	0.9746783	0.0	0.0
ENSMUSG00000108790	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.97351694
ENSMUSG00000108791	0.0	0.93095744	0.0	0.970825	0.0	1.0588461	0.0	4.0253043	0.0
ENSMUSG00000108793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.98751026	0.0
ENSMUSG00000108795	1.9134277	4.1140647	1.1422362	1.3227533	7.175702	7.2165504	3.58475	7.8611627	4.9441385
ENSMUSG00000108800	0.0	0.0	0.0	0.82729816	0.0	2.0871956	2.0126033	0.9996324	2.043289
ENSMUSG00000108801	6.760002	6.1428194	5.897915	272.93695	242.41107	224.58357	217.67061	285.2695	219.66708
ENSMUSG00000108802	52.419167	63.793537	45.710464	81.46389	66.383095	57.815746	122.4096	141.29	118.927505
ENSMUSG00000108803	195.14835	214.02643	186.25905	324.69342	338.2036	302.2836	609.6916	572.8612	514.79114
ENSMUSG00000108804	0.0	0.0	0.0	0.0	0.98797244	0.0	0.0	0.0	0.97967035
ENSMUSG00000108806	4.361336	3.2369807	5.919027	1.9379488	0.9725318	0.9697954	1.928728	2.8792424	0.9418852
ENSMUSG00000108807	1.9858583	1.0281425	2.0197315	4.181486	1.0216256	3.9988089	3.9520316	0.99210346	2.935175
ENSMUSG00000108808	4.7587576	10.232578	9.096689	5.076461	5.5834603	5.7180433	5.9547668	10.090541	6.8741293
ENSMUSG00000108811	0.0	0.0	0.0	0.93812776	4.6234374	5.048279	2.0043669	3.173238	2.0123014
ENSMUSG00000108812	84.81617	93.28243	70.47405	329.65015	295.9228	241.73209	291.16382	341.88123	249.4513
ENSMUSG00000108814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000108815	60.92958	29.379974	9.152544	25.991022	142.8103	41.71384	180.11453	199.18903	139.88905
ENSMUSG00000108819	12.643921	5.5966754	7.40708	7.3494906	10.87056	7.1821313	12.3231125	11.570789	10.949248
ENSMUSG00000108820	15.557501	7.962826	9.729696	9.522366	12.845221	12.663588	13.028541	17.912004	13.072506
ENSMUSG00000108821	0.9825377	0.0	0.0	8.737559	4.995097	5.7929134	15.9366255	19.92191	15.103405
ENSMUSG00000108822	1.9791833	7.1447954	10.1003685	9.35933	6.8199983	8.128394	9.746298	9.747222	9.813518
ENSMUSG00000108825	75.29392	110.19789	66.91718	143.85262	159.8925	108.82521	203.18098	239.21811	217.9742
ENSMUSG00000108826	2.0236557	0.0	2.0156994	0.996299	2.8206966	6.0280876	17.493885	11.62353	10.857724
ENSMUSG00000108827	44.207737	44.04862	36.37077	46.035465	43.842606	47.822914	86.676704	83.47572	67.654594
ENSMUSG00000108828	0.95309323	0.0	0.898128	0.0	0.9801853	0.9160433	2.2041917	2.744075	2.37128
ENSMUSG00000108830	1.011348	4.0037804	0.97871244	1.0073743	2.0028508	0.97713953	5.8999	3.9409366	3.904813
ENSMUSG00000108832	0.0	1.0380752	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000108836	1.0942252	0.0	0.0	2.8664365	0.95155424	2.0351083	0.0	0.9616155	0.0
ENSMUSG00000108839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000108841	3.2145247	0.0	0.0	0.0	0.981484	1.9579827	3.230426	0.3239994	9.754083
ENSMUSG00000108842	0.0	2.0988364	0.9610608	2.0373485	3.4807563	0.9639818	3.2712955	4.359712	4.0909996
ENSMUSG00000108845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000108846	0.0	1.0405518	0.9516496	0.0	0.0	0.9480947	0.0	0.9834738	0.98409075
ENSMUSG00000108847	125.59729	125.30113	85.93284	82.225784	87.840126	75.66512	181.96455	204.86761	183.30937
ENSMUSG00000108848	0.0	1.3885753	0.0	0.0	0.0	0.0	1.5113438	1.4244487	4.280572
ENSMUSG00000108849	2.890458	1.9660593	0.0	3.750382	2.9238439	2.0654676	17.643824	14.333936	10.28515
ENSMUSG00000108850	1.0296783	0.0	0.0	0.0	0.0	0.9734328	0.9700843	0.0	0.9767408
ENSMUSG00000108851	0.0	0.0	0.0	0.0	0.0	0.0	1.7360675	0.7309182	0.78344136
ENSMUSG00000108854	5.29644	4.3510566	5.9002905	11.637743	3.469861	1.6917839	4.905899	8.840189	0.8149519
ENSMUSG00000108856	0.0	0.9789483	2.7232542	0.0	6.3189135	0.8982362	6.1081195	3.074004	4.047128
ENSMUSG00000108861	0.0	0.0	0.0	0.99749887	0.0	0.9657936	0.96752167	0.9647662	0.0
ENSMUSG00000108864	3.0198185	3.0277958	2.8884444	4.915556	7.0745616	2.946709	7.9218874	9.945777	6.880825
ENSMUSG00000108865	15.881799	12.225401	22.123755	13.150286	9.584557	9.515981	32.66181	24.197334	17.547876
ENSMUSG00000108866	9.444031	11.863592	9.480916	180.80423	156.34846	136.11632	115.479324	126.57854	109.75139
ENSMUSG00000108867	0.0	0.0	0.0	0.9970088	0.0	0.0	0.0	1.9474161	0.0
ENSMUSG00000108868	0.0	0.0	0.0	0.0	0.9941839	0.0	0.0	0.0	0.0
ENSMUSG00000108869	0.0	0.0	0.0	0.0	0.0	0.0	0.9679844	6.806268	3.9364886
ENSMUSG00000108870	0.0	1.0776504	0.0	0.0	0.0	0.0	0.95193136	0.9631372	0.0
ENSMUSG00000108871	0.0	0.0	0.9690521	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000108875	0.0	0.0	0.9214676	0.0	0.0	0.0	1.0256128	0.0	0.0
ENSMUSG00000108876	0.9785452	1.907547	0.0	1.0456834	0.0	2.1394644	1.0171177	0.9969041	3.0756693
ENSMUSG00000108878	44.1894	36.42393	27.286654	22.057514	29.266916	26.21243	41.630764	42.266674	37.24853
ENSMUSG00000108880	4.072229	3.277886	4.996744	8.956318	5.2675858	8.337315	11.15483	8.365781	7.9878883
ENSMUSG00000108883	8.78588	6.61306	0.0	2.9952781	2.0733774	0.8572589	5.7869744	1.9318839	2.8754666
ENSMUSG00000108884	445.07803	447.22824	329.22006	669.9594	604.7258	438.14258	1168.5249	1107.6621	883.4472
ENSMUSG00000108885	0.0	1.194406	0.0	0.54991627	0.0	0.0	3.5142684	3.0143423	1.345417
ENSMUSG00000108886	11.86573	14.491995	15.355234	21.855711	17.686928	11.762255	23.405195	21.592249	26.046219
ENSMUSG00000108888	2.0495546	5.18287	1.0167909	4.7632837	5.1796327	4.9610014	5.8498898	2.9264786	6.857488
ENSMUSG00000108889	15.858139	26.088234	18.879473	36.893288	31.592346	28.669422	48.05295	56.983665	47.567802
ENSMUSG00000108890	0.0	1.0436602	0.0	0.0	0.0	0.0	1.9500345	1.9373454	2.926561
ENSMUSG00000108891	14.175243	10.268184	8.333576	10.324841	11.054694	9.647939	21.895918	24.550173	12.700296
ENSMUSG00000108893	19.48327	19.75658	18.609856	52.426125	37.04584	29.2141	73.102806	75.39674	69.161446
ENSMUSG00000108894	1.7386534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000108897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9761437	0.0
ENSMUSG00000108899	3.389876	0.8871342	1.1369569	1.995442	1.9116719	1.0609996	3.114004	5.197786	4.2119927
ENSMUSG00000108900	126.92437	126.25655	104.03948	138.08621	188.8354	140.95435	364.07474	307.32333	282.16174
ENSMUSG00000108903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000108905	2.9813364	1.4461985	0.0	12.1025095	12.286056	15.18327	21.68788	28.18156	12.956356
ENSMUSG00000108908	43.120792	22.714294	27.373098	20.672419	27.018782	33.616657	37.853653	37.031548	19.614483
ENSMUSG00000108910	11.33567	8.002385	10.620403	5.961404	15.280283	12.703045	22.417967	14.5972395	17.802954
ENSMUSG00000108912	183.37915	188.04462	142.31886	119.37783	95.0419	91.279274	177.92387	199.62251	156.77518
ENSMUSG00000108917	35.447655	43.421505	31.932365	33.728905	20.740974	32.01458	55.72763	62.089573	46.51272
ENSMUSG00000108918	3.333931	2.4263525	1.0206964	3.9172776	3.182165	3.1744013	8.0151	4.091688	5.3642516
ENSMUSG00000108919	3.5258124	1.0527344	1.1306701	1.0835503	7.256895	1.0488675	7.792593	7.5587955	11.945536
ENSMUSG00000108920	0.0	0.0	0.0	3.990171	0.0	1.9487048	3.8391273	9.609733	4.884213
ENSMUSG00000108923	0.0	0.0	1.9789982	0.0	0.87313354	0.0	1.0163987	1.0147592	1.0078094
ENSMUSG00000108924	0.0	0.0	0.0	0.0	0.99418914	0.0	0.0	0.0	0.0
ENSMUSG00000108929	5.5466666	0.0	0.7190964	5.4804854	18.82277	27.823627	6.5973153	9.591837	8.085433
ENSMUSG00000108930	16.418934	10.147424	7.6422596	24.050888	16.894835	14.526566	32.25303	36.2572	27.171898
ENSMUSG00000108931	9.514974	19.97138	8.737201	21.2346	35.981697	25.539246	54.169106	75.04015	51.312084
ENSMUSG00000108932	0.0	1.0153161	0.0	0.0	0.0	0.0	0.0	0.970696	1.0011926
ENSMUSG00000108934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000108935	0.0	2.0549912	1.9474491	1.0319377	4.8769593	0.0	3.8755295	3.8647752	2.9340906
ENSMUSG00000108940	80.77856	77.93111	55.311474	29.881289	28.087408	21.786844	37.11454	44.602085	46.300938
ENSMUSG00000108941	0.0	0.0	1.0797637	1.9683502	0.0	0.0	3.7690532	0.9521173	2.8204086
ENSMUSG00000108942	304.6745	322.13257	242.01361	649.4014	638.6669	527.42377	815.90704	814.7702	715.2818
ENSMUSG00000108943	0.0	0.0	1.029826	1.1085323	0.0	0.93332887	1.8506835	5.5672235	7.4742556
ENSMUSG00000108948	314.91486	340.4484	262.495	58.128235	76.607155	67.46011	155.75217	128.78712	112.702034
ENSMUSG00000108949	1.1005925	3.4367256	6.478368	0.0	0.0	1.0061929	1.9014676	3.7998548	0.0
ENSMUSG00000108950	6.4119315	3.5847805	2.9137487	11.184207	9.266901	7.019838	18.916437	16.704504	15.523392
ENSMUSG00000108952	39.84767	66.01941	46.182964	57.25241	57.41435	55.45265	104.580215	85.459335	82.97725
ENSMUSG00000108953	2.7245867	4.7530417	2.7708414	6.4806585	5.6768274	10.7930565	18.386427	13.883577	9.781484
ENSMUSG00000108954	130.74066	108.27062	95.48236	91.18914	99.728386	98.96305	147.6466	143.16881	120.58011
ENSMUSG00000108955	41.07312	35.741364	36.698727	17.073946	9.090037	12.827459	25.110521	24.116608	12.663137
ENSMUSG00000108956	186.94377	178.9021	162.10942	423.0495	403.9659	310.67307	717.7938	675.9994	623.0999
ENSMUSG00000108957	10.82973	12.309519	5.1167727	11.192667	18.163542	14.827758	27.10852	26.838877	15.006812
ENSMUSG00000108959	3.9988782	3.9930942	2.7624254	6.1452074	7.94187	2.889437	3.0040476	6.700475	5.5476627
ENSMUSG00000108961	15.279756	14.100752	6.9668016	3.941687	4.0805774	6.9652243	10.60242	10.556499	5.871814
ENSMUSG00000108967	0.0	0.0	0.0	0.0	0.0	0.0	0.9746946	0.0	0.0
ENSMUSG00000108968	75.51264	83.59118	63.347073	108.74451	99.73666	95.89278	185.30315	190.95149	172.43143
ENSMUSG00000108969	0.0	0.8438464	1.0013171	0.9338428	0.0	0.0	0.0	1.1219313	1.0992962
ENSMUSG00000108970	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000108976	3.0973482	4.030639	0.0	4.763371	7.768441	5.126452	19.629818	22.649729	13.025152
ENSMUSG00000108977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000108978	0.99991137	0.0	0.0	1.9832919	0.0	1.9316008	2.9997904	0.0	3.9484987
ENSMUSG00000108979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000108980	21.93711	17.945564	18.25072	56.35264	63.413322	68.01347	87.80885	76.911606	80.01694
ENSMUSG00000108981	0.6660581	1.4377552	0.0	0.0	2.485115	8.004713	2.6725748	0.6409646	1.2969007
ENSMUSG00000108983	0.0	0.0	0.0	1.0010438	0.0	0.0	0.9580681	0.0	0.98407793
ENSMUSG00000108984	27.448622	32.75983	33.086327	22.107622	29.928951	16.694784	45.0233	35.285275	31.9825
ENSMUSG00000108985	13.7654705	9.756284	4.8853874	9.103358	6.357809	8.793149	14.693195	17.290369	17.059027
ENSMUSG00000108986	7.13338	12.100487	6.6343675	20.763414	13.039456	12.889478	19.587635	15.980232	22.954884
ENSMUSG00000108987	2.0820706	0.0	0.95428437	0.0	4.065771	1.9303279	1.9378502	1.9320202	1.9584395
ENSMUSG00000108988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000108991	49.38261	65.476845	41.49098	52.058834	60.804523	57.46705	89.09124	86.08428	57.780605
ENSMUSG00000108993	0.0	0.0	0.0	1.0121535	0.0	0.0	0.9701046	0.9637241	0.0
ENSMUSG00000108995	0.0	0.0	0.0	0.0	0.9578774	0.0	0.9954576	0.9923675	0.0
ENSMUSG00000108997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9522935	0.0
ENSMUSG00000109001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000109002	3.3398266	0.0	0.0	0.0	0.5146121	4.7457285	2.922771	6.304851	0.50319993
ENSMUSG00000109003	0.0	0.0	0.0	0.9794127	3.0166252	0.0	3.8977523	1.9487613	1.959791
ENSMUSG00000109005	142.75238	141.25423	128.68059	166.87682	143.35918	144.05498	246.34184	259.87357	178.42924
ENSMUSG00000109006	6.251307	4.695322	6.773693	2.4027765	3.9452877	2.9767578	11.87512	19.611414	12.07356
ENSMUSG00000109008	0.0	2.6967049	6.1520443	4.230911	3.6228583	1.1934749	4.1487236	7.0858746	2.3280625
ENSMUSG00000109009	0.0	0.0	0.96907425	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000109010	1.8196403	1.7940633	1.4886996	1.1458559	0.0	0.0	0.96257913	0.0	0.0
ENSMUSG00000109013	0.0	5.185736	2.944703	0.0	2.9052358	0.96248686	6.838049	4.8795815	0.0
ENSMUSG00000109014	0.0	0.9209063	0.0	0.9706512	0.9998499	2.2894063	3.882083	0.0	0.947503
ENSMUSG00000109015	27.677124	19.655912	15.445308	13.689211	13.32633	15.084812	30.348036	28.464674	18.189402
ENSMUSG00000109016	4.0626054	3.12881	0.0	1.2471302	0.90985876	0.0	3.339009	3.560212	1.1241907
ENSMUSG00000109017	0.0	0.0	0.0	0.0	0.0	0.0	0.9746853	0.0	0.0
ENSMUSG00000109018	0.0	0.0	0.0	0.99076146	0.9570816	1.0029925	1.9340132	3.8766673	3.9116285
ENSMUSG00000109021	8.584743	8.475146	8.069565	14.804276	28.306997	15.217182	71.065186	43.509647	37.085064
ENSMUSG00000109022	18.125772	19.997406	19.554419	32.698723	17.838085	13.844304	31.616785	40.16259	27.8018
ENSMUSG00000109028	26.625084	26.460878	20.9315	56.02039	50.347546	38.97185	62.47311	59.76167	45.49914
ENSMUSG00000109029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000109031	4.0827384	1.0016727	0.0	2.0978339	1.9328758	2.898758	0.98217434	4.899335	3.9593496
ENSMUSG00000109033	0.0	0.0	0.0	2.3498676	1.011502	1.3256834	2.412826	1.2268615	0.0
ENSMUSG00000109036	0.0	0.0	0.0	0.9945232	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000109037	0.0	0.0	0.0	0.0	0.9941929	0.0	0.0	0.0	0.0
ENSMUSG00000109038	29.536236	26.82413	32.045765	47.16292	57.318428	42.180565	64.12344	60.025734	40.297363
ENSMUSG00000109039	0.0	0.0	0.0	0.0	2.0600362	0.9561926	3.8306203	0.96331424	1.9273703
ENSMUSG00000109040	0.0	0.0	0.9487562	24.727282	21.261337	16.524	54.048824	42.430256	51.063026
ENSMUSG00000109042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000109044	0.0	0.0	0.0	2.056403	0.97710437	0.0	0.9548911	0.0	0.9783611
ENSMUSG00000109045	94.50175	111.786026	106.9898	136.85399	122.61535	102.42283	129.42436	146.9471	108.536835
ENSMUSG00000109049	0.0	0.0	0.0	0.0	0.9703303	0.0	0.0	1.0002835	0.0
ENSMUSG00000109051	46.075947	35.116364	44.455956	35.870205	39.329014	23.533329	64.81354	49.859005	42.912697
ENSMUSG00000109052	10.653134	12.24697	10.978322	1.98926	3.0176766	2.9821243	7.0232368	3.0071635	4.09738
ENSMUSG00000109054	3.2034545	4.546316	2.0236292	0.0	1.1776456	1.979606	3.3357835	7.912706	4.406154
ENSMUSG00000109056	10.018832	5.9843826	7.8473105	31.152723	16.48371	9.542019	22.490587	16.657265	12.546349
ENSMUSG00000109057	2.1641116	3.2167797	0.9788143	1.0570928	6.3085384	2.8712463	4.550361	9.976851	3.7500896
ENSMUSG00000109058	3.0679	2.0431974	2.8995025	3.5195377	4.631453	3.270912	10.827591	8.963967	8.363233
ENSMUSG00000109060	0.0	1.0920764	0.0	1.3807697	0.0	0.0	0.0	5.6994815	1.4632375
ENSMUSG00000109061	10.136079	14.222353	7.78249	0.0	50.467022	17.509033	70.592545	67.68802	59.531322
ENSMUSG00000109062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000109064	5.9598975	6.065528	3.9995182	0.9685207	1.9864502	1.9656341	7.9365196	2.973638	2.9742367
ENSMUSG00000109067	0.0	1.0380745	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000109071	0.0	0.0	0.0	0.0	0.0	0.0	1.9399178	1.9393538	1.9697324
ENSMUSG00000109073	18.022022	17.258028	16.38154	13.652926	15.039097	9.919944	26.424149	24.063444	19.940512
ENSMUSG00000109076	0.0	0.0	0.0	0.0	0.99418986	0.0	0.0	0.0	0.0
ENSMUSG00000109079	0.0	0.0	0.0	0.0	0.0	0.0	0.97950983	0.0	0.9688183
ENSMUSG00000109080	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000109082	9.12954	8.410096	11.543132	17.195236	15.736984	13.001266	16.801792	26.449034	19.127378
ENSMUSG00000109083	1.7792333	7.222329	13.112361	12.230374	23.185831	3.083285	9.041842	21.869673	9.776172
ENSMUSG00000109084	6.1102734	12.899275	5.538653	2.055639	4.6878943	4.2173514	4.0852666	5.1142364	2.0402682
ENSMUSG00000109088	43.019848	65.406784	46.627666	78.47885	72.42817	88.144844	183.81754	168.86555	156.16559
ENSMUSG00000109089	5.082477	12.456586	6.521973	0.9350198	2.888279	4.297999	2.7898288	6.513058	8.545325
ENSMUSG00000109090	173.73079	166.08823	130.56546	178.17444	162.53592	146.18794	297.6046	310.37836	261.39212
